lot_frontage,lot_area,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,roof_matl,roof_style,street,land_contour,land_slope,lot_config,lot_shape,garage_type,exter_cond,exter_qual,bsmt_exposure,bldg_type,saleprice
64.0,8333,2006,2006,0.0,0.0,0.0,738.0,738.0,738,753,0,1491,484.0,100,30,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,1Fam,168675
,10147,1994,1994,32.0,186.0,0.0,206.0,392.0,924,770,0,1694,398.0,256,64,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,CulDSac,IR1,BuiltIn,TA,TA,No,1Fam,160000
44.0,5914,1890,1996,0.0,0.0,0.0,684.0,684.0,684,396,0,1080,0.0,0,165,30,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,,TA,TA,No,1Fam,95000
79.0,11646,2005,2006,0.0,0.0,0.0,704.0,704.0,704,718,0,1422,440.0,36,28,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,Av,1Fam,173000
60.0,7200,2006,2006,0.0,0.0,0.0,1293.0,1293.0,1301,0,0,1301,572.0,216,121,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,1Fam,187750
46.0,20544,1986,1991,123.0,0.0,0.0,791.0,791.0,1236,857,0,2093,542.0,364,63,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,CulDSac,IR1,Attchd,Gd,TA,No,1Fam,215000
,9981,1967,1967,340.0,221.0,0.0,852.0,1073.0,1073,0,0,1073,270.0,0,90,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,IR1,Attchd,TA,TA,Mn,1Fam,120000
70.0,8251,2005,2006,143.0,778.0,0.0,716.0,1494.0,1506,0,0,1506,672.0,192,35,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Av,1Fam,249000
78.0,10140,1967,1967,264.0,553.0,68.0,713.0,1334.0,1334,0,0,1334,477.0,0,20,35,0,264,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,164500
,8239,1986,1986,0.0,0.0,0.0,0.0,0.0,1295,0,0,1295,312.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,,TwnhsE,230000
,5700,1929,1990,0.0,336.0,0.0,336.0,672.0,672,672,0,1344,456.0,0,0,70,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,IR1,Attchd,TA,TA,No,1Fam,140000
60.0,7200,1952,1952,0.0,630.0,102.0,0.0,732.0,732,0,0,732,240.0,0,68,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Detchd,Gd,TA,No,1Fam,118900
71.0,9178,2008,2008,0.0,0.0,0.0,1468.0,1468.0,1468,0,0,1468,904.0,192,142,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Av,1Fam,239900
53.0,4043,1975,1975,0.0,727.0,156.0,186.0,1069.0,1069,0,0,1069,440.0,0,55,0,0,225,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,TwnhsE,146300
,4224,1975,1975,0.0,769.0,0.0,271.0,1040.0,1040,0,0,1040,499.0,0,100,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,TwnhsE,124000
75.0,11235,1963,1963,0.0,925.0,0.0,0.0,925.0,999,0,0,999,308.0,40,176,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,Av,2fmCon,130000
65.0,8450,2000,2001,108.0,0.0,0.0,1349.0,1349.0,1349,0,0,1349,539.0,120,55,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,179000
99.0,11851,1990,1990,0.0,0.0,0.0,1424.0,1424.0,1442,0,0,1442,500.0,0,34,0,508,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Attchd,TA,TA,No,1Fam,180500
47.0,4608,1945,1950,0.0,0.0,0.0,747.0,747.0,747,0,0,747,220.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Attchd,Gd,TA,No,1Fam,80000
78.0,9262,2008,2009,194.0,0.0,0.0,1573.0,1573.0,1578,0,0,1578,840.0,0,36,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,1Fam,287090
70.0,12702,1956,1956,0.0,0.0,0.0,0.0,0.0,882,0,0,882,308.0,0,45,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,,1Fam,97000
,2938,2002,2002,40.0,1038.0,0.0,330.0,1368.0,1511,0,0,1511,398.0,130,30,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Av,TwnhsE,246990
160.0,18160,1964,1964,138.0,550.0,0.0,752.0,1302.0,1128,0,0,1128,480.0,0,108,246,0,0,0,CompShg,Gable,Grvl,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,Av,1Fam,154204
76.0,11355,1958,2001,125.0,637.0,0.0,675.0,1312.0,1312,0,0,1312,495.0,0,304,144,0,0,0,Tar&Grv,Gable,Pave,Lvl,Gtl,Corner,IR1,Attchd,TA,TA,No,1Fam,186000
21.0,1680,1972,1972,356.0,350.0,0.0,280.0,630.0,630,672,0,1302,264.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,Twnhs,111750
110.0,14300,2003,2004,1095.0,1373.0,0.0,1473.0,2846.0,2696,0,0,2696,958.0,220,150,0,0,0,0,CompShg,Hip,Pave,HLS,Mod,Inside,Reg,Attchd,TA,Ex,Gd,1Fam,500000
65.0,10616,2007,2007,0.0,0.0,0.0,628.0,628.0,628,728,0,1356,484.0,100,24,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,BuiltIn,TA,Gd,No,1Fam,177439
96.0,11308,2008,2008,154.0,936.0,0.0,168.0,1104.0,1130,1054,0,2184,836.0,0,102,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Ex,Av,1Fam,335000
80.0,10480,1976,1976,660.0,403.0,0.0,400.0,803.0,1098,866,0,1964,483.0,0,69,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,205000
35.0,5118,1990,1990,0.0,926.0,0.0,386.0,1312.0,1321,0,0,1321,484.0,0,64,140,0,0,0,CompShg,Gable,Pave,HLS,Gtl,Inside,IR1,Attchd,TA,Gd,Gd,TwnhsE,212000
44.0,3811,2004,2005,186.0,1373.0,0.0,221.0,1594.0,1646,0,0,1646,525.0,128,53,0,0,155,0,CompShg,Hip,Pave,HLS,Mod,Corner,IR1,Attchd,TA,Gd,Gd,TwnhsE,246000
,10825,1983,1983,174.0,747.0,0.0,513.0,1260.0,1260,0,0,1260,598.0,152,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,Mn,1Fam,181900
50.0,5500,1929,2001,0.0,234.0,692.0,0.0,926.0,926,0,390,1316,484.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Detchd,TA,TA,No,1Fam,130000
60.0,9600,1910,2002,0.0,0.0,0.0,264.0,264.0,768,664,0,1432,360.0,270,0,112,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,Gd,TA,No,1Fam,132000
75.0,9317,1994,2001,0.0,497.0,0.0,282.0,779.0,1029,929,0,1958,499.0,202,93,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,Gd,Gd,No,1Fam,220000
,11838,2001,2001,0.0,0.0,0.0,1753.0,1753.0,1788,0,0,1788,522.0,202,151,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Av,1Fam,236500
75.0,8004,2009,2009,110.0,544.0,0.0,288.0,832.0,832,1103,0,1935,552.0,0,150,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,BuiltIn,TA,Gd,No,1Fam,263435
60.0,6876,1938,1958,0.0,0.0,0.0,1272.0,1272.0,1272,0,697,1969,400.0,0,34,0,0,0,0,CompShg,Gable,Pave,Bnk,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,141000
,8396,2003,2003,196.0,0.0,0.0,847.0,847.0,847,1139,0,1986,434.0,120,48,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,BuiltIn,TA,Gd,No,1Fam,213000
73.0,9803,2009,2010,0.0,0.0,0.0,1214.0,1214.0,1214,0,0,1214,520.0,0,25,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,1Fam,179781
48.0,6240,2006,2007,176.0,846.0,0.0,496.0,1342.0,1342,0,0,1342,550.0,0,35,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,TwnhsE,234250
,15498,1976,1976,0.0,1165.0,400.0,0.0,1565.0,2898,0,0,2898,665.0,0,72,174,0,0,0,WdShake,Hip,Pave,Lvl,Gtl,Corner,IR1,Attchd,TA,Gd,Av,1Fam,287000
,12891,2002,2002,,651.0,0.0,219.0,870.0,878,1126,0,2004,644.0,0,48,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,IR1,BuiltIn,TA,Gd,No,1Fam,257500
60.0,6180,1926,1950,0.0,0.0,0.0,960.0,960.0,986,0,0,986,180.0,0,128,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Detchd,TA,TA,No,1Fam,102000
57.0,7449,1930,1950,0.0,0.0,0.0,637.0,637.0,1108,0,0,1108,280.0,0,0,205,0,0,0,CompShg,Gable,Pave,Bnk,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,139400
60.0,10410,1915,1950,0.0,0.0,0.0,672.0,672.0,694,520,0,1214,936.0,216,0,160,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Detchd,TA,TA,No,1Fam,105000
95.0,15865,1970,1970,0.0,351.0,823.0,1043.0,2217.0,2217,0,0,2217,621.0,81,207,0,0,224,0,Tar&Grv,Flat,Pave,Lvl,Mod,Inside,IR1,Attchd,Gd,Gd,Gd,1Fam,268000
,19690,1966,1966,0.0,0.0,0.0,697.0,697.0,1575,626,0,2201,432.0,586,236,0,0,0,738,Tar&Grv,Flat,Pave,Lvl,Gtl,CulDSac,IR1,Attchd,Gd,Gd,Av,1Fam,274970
43.0,3182,2005,2006,16.0,16.0,0.0,1204.0,1220.0,1220,0,0,1220,397.0,100,16,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Av,TwnhsE,180000
60.0,9600,1928,2005,0.0,141.0,0.0,548.0,689.0,689,689,0,1378,360.0,0,0,116,0,0,0,CompShg,Gambrel,Pave,Lvl,Gtl,Inside,Reg,Detchd,Ex,TA,No,1Fam,161000
60.0,11100,1946,2006,0.0,0.0,0.0,0.0,0.0,930,0,0,930,308.0,0,0,0,0,0,0,CompShg,Gable,Pave,Low,Gtl,Inside,Reg,Detchd,TA,TA,,1Fam,84900
70.0,13587,1958,1958,0.0,532.0,0.0,456.0,988.0,988,0,0,988,264.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,Av,2fmCon,119000
85.0,11447,2005,2006,674.0,1571.0,0.0,393.0,1964.0,1964,0,0,1964,892.0,0,265,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,Av,1Fam,370000
64.0,7242,2005,2006,0.0,0.0,0.0,1270.0,1270.0,1270,0,0,1270,524.0,0,96,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,1Fam,175900
64.0,7018,1979,1979,0.0,0.0,0.0,0.0,0.0,1120,1120,0,2240,528.0,154,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,,Duplex,142953
50.0,9466,1994,1995,0.0,457.0,1037.0,0.0,1494.0,1494,0,0,1494,478.0,0,30,0,0,217,0,CompShg,Gable,Pave,Lvl,Gtl,FR2,IR2,Attchd,TA,Gd,Gd,TwnhsE,279700
70.0,8400,1957,1957,0.0,623.0,0.0,556.0,1179.0,1364,0,0,1364,331.0,0,60,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Attchd,TA,TA,Mn,1Fam,132000
,11050,2000,2000,204.0,904.0,0.0,536.0,1440.0,1476,677,0,2153,736.0,253,142,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Mn,1Fam,313000
60.0,11040,1920,1950,0.0,637.0,0.0,0.0,637.0,897,439,0,1336,570.0,0,47,120,0,0,0,CompShg,Gable,Pave,Low,Mod,Inside,Reg,CarPort,TA,TA,No,1Fam,108000
60.0,6931,2003,2004,92.0,0.0,0.0,746.0,746.0,760,896,0,1656,397.0,178,128,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,BuiltIn,TA,Gd,No,1Fam,165400
65.0,12438,1995,1995,68.0,0.0,0.0,781.0,781.0,795,704,0,1499,473.0,413,91,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,No,1Fam,187000
174.0,15138,1995,1996,506.0,689.0,0.0,773.0,1462.0,1490,1304,0,2794,810.0,0,146,202,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,No,1Fam,403000
,12046,1976,1976,298.0,156.0,0.0,692.0,848.0,1118,912,0,2030,551.0,0,224,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,TA,No,1Fam,195000
100.0,9600,1961,1961,291.0,600.0,0.0,618.0,1218.0,1254,0,0,1254,525.0,0,0,0,0,168,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,TA,Av,1Fam,158500
90.0,11367,2002,2002,210.0,932.0,0.0,133.0,1065.0,1091,898,0,1989,586.0,199,60,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Attchd,TA,Gd,Mn,1Fam,255000
56.0,26073,1956,1956,0.0,1116.0,0.0,782.0,1898.0,1898,0,0,1898,484.0,0,51,224,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,CulDSac,IR1,Attchd,TA,TA,No,1Fam,236500
65.0,7150,1966,1966,52.0,725.0,0.0,263.0,988.0,988,0,0,988,360.0,0,0,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,129250
100.0,15602,1959,1997,0.0,1247.0,0.0,254.0,1501.0,1801,0,0,1801,484.0,0,54,0,0,161,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,TA,No,1Fam,289000
76.0,10260,1976,1976,0.0,0.0,0.0,0.0,0.0,936,936,0,1872,484.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,,Duplex,100000
,12728,2001,2001,256.0,1198.0,0.0,333.0,1531.0,1531,908,0,2439,560.0,184,121,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Mn,1Fam,275000
96.0,11690,1999,2000,192.0,0.0,0.0,850.0,850.0,886,878,0,1764,560.0,120,29,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,Av,1Fam,207000
71.0,9230,1965,1998,166.0,661.0,0.0,203.0,864.0,1200,0,0,1200,884.0,0,64,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Corner,Reg,Detchd,TA,TA,Mn,1Fam,146000
21.0,1890,1972,1972,380.0,282.0,0.0,212.0,494.0,494,536,0,1030,264.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,Twnhs,116000
,9375,1997,1998,573.0,739.0,0.0,318.0,1057.0,1057,977,0,2034,645.0,576,36,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,219500
48.0,3480,2003,2003,163.0,0.0,0.0,1405.0,1405.0,1405,0,0,1405,478.0,148,36,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,TwnhsE,173000
,17140,1956,1956,0.0,1059.0,0.0,75.0,1134.0,1229,0,0,1229,284.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,135000
70.0,8749,2003,2003,0.0,654.0,0.0,325.0,979.0,992,940,0,1932,610.0,0,120,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,1Fam,213000
91.0,11375,1954,1995,0.0,736.0,0.0,231.0,967.0,1299,0,0,1299,494.0,81,0,280,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,150000
53.0,3922,2006,2007,72.0,0.0,0.0,1258.0,1258.0,1402,0,0,1402,648.0,120,16,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Av,TwnhsE,194201
43.0,3182,2005,2006,16.0,16.0,0.0,1330.0,1346.0,1504,0,0,1504,457.0,156,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,TwnhsE,181000
75.0,9750,1958,1958,243.0,608.0,0.0,834.0,1442.0,1442,0,0,1442,301.0,0,0,275,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,157900
72.0,13426,1999,2000,0.0,894.0,0.0,57.0,951.0,951,828,0,1779,586.0,208,107,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,IR1,Attchd,TA,Gd,Mn,1Fam,217000
85.0,10574,2005,2006,0.0,0.0,0.0,1082.0,1082.0,1082,871,0,1953,1043.0,160,50,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Mn,1Fam,252000
70.0,8726,2002,2002,0.0,0.0,0.0,872.0,872.0,872,1037,0,1909,529.0,0,108,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,BuiltIn,TA,Gd,No,1Fam,197000
62.0,7984,2004,2005,200.0,0.0,0.0,868.0,868.0,868,762,0,1630,436.0,120,48,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,BuiltIn,TA,Gd,No,1Fam,189500
45.0,8248,1918,1950,0.0,0.0,0.0,686.0,686.0,686,564,0,1250,280.0,207,0,96,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,116000
,9790,1963,1963,451.0,569.0,81.0,678.0,1328.0,1328,0,0,1328,528.0,0,26,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,143000
60.0,7200,1950,1950,0.0,534.0,96.0,246.0,876.0,988,0,0,988,276.0,0,80,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,119000
60.0,7200,1954,1954,0.0,673.0,0.0,181.0,854.0,854,424,0,1278,240.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,127500
65.0,8125,2005,2005,0.0,0.0,0.0,858.0,858.0,858,858,0,1716,615.0,0,53,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,1Fam,200825
60.0,8088,1922,1955,0.0,0.0,0.0,498.0,498.0,498,0,0,498,216.0,0,0,100,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,35000
,12511,1978,1978,168.0,988.0,0.0,432.0,1420.0,1420,1420,0,2840,1314.0,0,16,0,0,208,0,WdShake,Mansard,Pave,Lvl,Gtl,Corner,IR1,Attchd,TA,Gd,No,1Fam,292500
21.0,1869,1970,1970,127.0,321.0,0.0,162.0,483.0,483,504,0,987,280.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,Twnhs,106000
94.0,9259,1927,1950,0.0,0.0,0.0,660.0,660.0,756,0,0,756,440.0,80,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Detchd,TA,TA,No,1Fam,85000
129.0,16770,2002,2003,270.0,1196.0,0.0,516.0,1712.0,1712,0,0,1712,701.0,218,183,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Corner,Reg,Attchd,TA,Gd,Gd,1Fam,286500
53.0,4043,1977,1977,0.0,360.0,0.0,709.0,1069.0,1069,0,0,1069,440.0,0,55,0,0,165,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,TwnhsE,127500
75.0,9000,2006,2007,0.0,0.0,0.0,1335.0,1335.0,1335,0,0,1335,575.0,0,210,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,1Fam,210400
62.0,12677,2003,2004,472.0,1218.0,0.0,300.0,1518.0,1518,0,0,1518,588.0,185,140,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Ex,Gd,TwnhsE,274000
107.0,12852,2007,2007,0.0,770.0,0.0,150.0,920.0,920,860,0,1780,612.0,0,192,0,0,0,0,CompShg,Gable,Pave,HLS,Gtl,Corner,IR1,Attchd,TA,Gd,Av,1Fam,264966
60.0,10320,1910,1950,0.0,0.0,0.0,771.0,771.0,866,504,114,1484,264.0,14,211,0,0,84,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Detchd,Fa,Fa,No,1Fam,50000
60.0,10800,1915,1950,0.0,686.0,0.0,0.0,686.0,966,686,0,1652,416.0,0,0,196,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,Gd,TA,No,1Fam,139000
,19522,1990,1990,272.0,727.0,0.0,496.0,1223.0,1271,1232,0,2503,564.0,0,99,0,0,182,0,CompShg,Gable,Pave,Bnk,Gtl,Inside,IR1,Attchd,TA,Gd,No,1Fam,300000
75.0,13860,1972,1995,0.0,1410.0,0.0,542.0,1952.0,2000,704,0,2704,538.0,269,111,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Gd,1Fam,345000
73.0,11927,1994,1995,519.0,408.0,465.0,683.0,1556.0,1592,0,0,1592,484.0,120,35,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Gd,1Fam,228000
,11950,2003,2003,,0.0,0.0,384.0,384.0,754,640,0,1394,400.0,100,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,IR1,BuiltIn,TA,Gd,No,1Fam,165500
57.0,9906,1925,1950,0.0,0.0,0.0,686.0,686.0,810,518,0,1328,210.0,0,172,60,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,107000
41.0,4923,2001,2002,0.0,1153.0,0.0,440.0,1593.0,1593,0,0,1593,682.0,0,120,0,0,224,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Av,TwnhsE,286000
60.0,7879,1920,1950,0.0,495.0,0.0,225.0,720.0,720,0,0,720,0.0,0,523,115,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,,TA,TA,No,1Fam,34900
66.0,7800,1964,1964,0.0,312.0,600.0,0.0,912.0,912,0,0,912,288.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,TA,No,1Fam,115000
,3196,2003,2003,40.0,0.0,0.0,1273.0,1273.0,1456,0,0,1456,400.0,143,20,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Gd,TwnhsE,215000
68.0,9928,1915,1994,0.0,0.0,0.0,672.0,672.0,1272,672,0,1944,216.0,24,28,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,Gd,TA,No,1Fam,179900
,6820,1985,1985,0.0,368.0,1120.0,0.0,1488.0,1502,0,0,1502,528.0,0,54,0,0,140,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,IR1,Attchd,TA,Gd,Av,TwnhsE,212000
50.0,13128,2005,2005,216.0,0.0,0.0,1074.0,1074.0,1074,990,0,2064,527.0,0,119,0,0,0,0,CompShg,Gable,Pave,HLS,Gtl,CulDSac,IR1,Attchd,TA,Gd,No,1Fam,250000
52.0,6240,1928,1950,0.0,0.0,0.0,1042.0,1042.0,1042,534,0,1576,225.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,149000
,8000,1995,1996,0.0,219.0,0.0,554.0,773.0,773,885,0,1658,431.0,224,84,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,188000
60.0,10410,1930,2001,0.0,0.0,0.0,713.0,713.0,713,0,0,713,371.0,0,75,161,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,Gd,TA,No,1Fam,99800
60.0,10800,1890,1998,0.0,0.0,0.0,718.0,718.0,1576,978,0,2554,704.0,0,48,143,0,0,0,CompShg,Gable,Pave,Bnk,Gtl,Inside,Reg,Detchd,Gd,TA,No,1Fam,159500
67.0,13300,2004,2004,0.0,326.0,0.0,58.0,384.0,744,630,0,1374,400.0,100,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,BuiltIn,TA,Gd,No,1Fam,184500
69.0,9588,2007,2007,270.0,0.0,0.0,1482.0,1482.0,1482,1092,0,2574,868.0,0,148,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,BuiltIn,TA,Gd,No,1Fam,276000
24.0,2308,1976,1976,0.0,556.0,0.0,248.0,804.0,804,744,0,1548,440.0,48,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Detchd,TA,TA,No,TwnhsE,155000
83.0,13383,1969,2000,176.0,594.0,0.0,594.0,1188.0,1404,0,0,1404,504.0,0,16,0,0,0,0,CompShg,Hip,Pave,Lvl,Mod,Inside,IR1,Attchd,TA,TA,No,1Fam,160000
85.0,9350,1964,1964,0.0,360.0,0.0,360.0,720.0,720,720,0,1440,480.0,0,32,240,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,157500
