lot_area,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,gr_liv_area,low_qual_fin_sf,year_remod/add,mas_vnr_area,year_built,yr_sold,bsmt_impact,basement_volume,basement_visible_surface_area,structure_square_footage,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,saleprice
12182,532.0,0,70,0,0,0,0,1541,0,2005,226.0,2005,2010,770.5,6164.0,1541.0,3082.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,220000
6120,240.0,0,0,54,0,120,0,1573,0,1995,0.0,1935,2009,0.0,2652.0,663.0,2457.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,133000
10800,384.0,0,204,0,0,0,0,1461,0,1996,0.0,1949,2009,0.0,2496.0,624.0,2293.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,133500
10560,624.0,0,0,0,0,0,0,1470,0,1994,0.0,1922,2010,0.0,1476.0,369.0,2208.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,140750
7500,482.0,188,30,0,0,0,0,2299,0,2003,0.0,1999,2007,0.0,3752.0,938.0,3237.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,204000
10205,300.0,150,72,0,0,0,0,999,0,1962,0.0,1962,2006,925.0,2775.0,693.75,1924.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,134500
4379,540.0,160,56,0,0,0,0,1378,0,2004,0.0,2004,2007,1378.0,5512.0,1378.0,2756.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,214000
7800,410.0,0,0,0,0,271,0,1118,0,1950,0.0,1939,2006,396.5,3172.0,793.0,1911.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,119900
12108,0.0,0,0,0,0,0,0,1440,0,1955,270.0,1955,2008,0.0,4320.0,1080.0,2880.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,118000
7000,254.0,0,16,0,0,0,0,1134,0,2002,45.0,1960,2007,0.0,3030.0,757.5,2144.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,135000
13053,370.0,0,0,0,0,220,0,1848,0,2000,0.0,1923,2008,0.0,2499.0,624.75,2681.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,207000
8400,576.0,342,0,128,0,0,0,1694,0,1950,0.0,1925,2008,0.0,3543.0,885.75,2875.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,136500
6000,281.0,0,0,0,0,0,0,901,0,2000,0.0,1954,2008,0.0,2703.0,675.75,1802.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,107900
31770,528.0,210,62,0,0,0,0,1656,0,1960,112.0,1960,2010,2160.0,3240.0,810.0,2736.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,215000
12474,846.0,196,134,0,0,0,0,2332,0,2008,272.0,2007,2008,1682.0,8410.0,2102.5,4014.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,426000
9600,264.0,0,80,120,0,0,0,1113,0,2007,0.0,1950,2009,0.0,3339.0,834.75,2226.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,147000
8574,440.0,0,0,180,0,0,0,1232,0,2000,0.0,1916,2009,0.0,2448.0,612.0,2048.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,147500
14418,706.0,156,207,0,0,0,0,1950,0,2007,480.0,2007,2008,3900.0,9750.0,2437.5,3900.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,383000
10400,604.0,197,39,0,0,0,0,1872,0,1988,102.0,1988,2006,1845.0,7380.0,1845.0,3717.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,241500
15564,400.0,424,0,0,0,0,0,1264,0,1995,0.0,1914,2008,0.0,2704.0,676.0,1940.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,147500
13543,683.0,192,32,0,0,0,0,2500,0,2005,130.0,2005,2008,2336.0,5840.0,1460.0,3668.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,355000
6130,0.0,0,0,116,0,0,0,784,0,1950,0.0,1924,2008,0.0,2352.0,588.0,1568.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,109500
5925,308.0,0,0,25,0,0,0,612,0,1950,0.0,1940,2009,,,,612.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,45000
9600,418.0,110,0,0,0,0,0,1644,0,1953,238.0,1953,2009,0.0,4248.0,1062.0,3060.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,167000
8158,542.0,386,63,0,0,0,0,1729,0,2002,214.0,2002,2007,0.0,3440.0,860.0,2589.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,200000
5220,180.0,0,108,0,0,0,0,879,0,1950,0.0,1936,2006,0.0,2490.0,622.5,1709.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,80000
8172,572.0,0,0,0,0,0,0,864,0,1990,0.0,1955,2006,0.0,2592.0,648.0,1728.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,115000
9000,297.0,0,44,0,0,0,0,1196,0,1956,74.0,1956,2008,0.0,4784.0,1196.0,2392.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,139000
7844,440.0,0,0,0,0,0,0,1400,0,1978,203.0,1978,2006,0.0,2016.0,504.0,2072.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,149500
9084,296.0,120,0,0,0,0,0,1510,0,1950,0.0,1940,2009,377.5,2265.0,566.25,2265.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,108000
10800,0.0,220,114,210,0,0,0,1294,0,2000,0.0,1900,2008,,,,1294.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,106250
8556,826.0,140,93,0,0,0,0,1240,0,2006,0.0,2006,2007,1240.0,4960.0,1240.0,2480.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,194000
9100,624.0,0,0,0,0,0,0,988,0,1962,51.0,1962,2006,0.0,2964.0,741.0,1976.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,129500
8668,792.0,0,0,0,0,0,0,1560,0,1968,0.0,1968,2007,0.0,4680.0,1170.0,3120.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,126000
11767,195.0,0,41,211,0,0,0,1368,0,1950,0.0,1950,2009,539.0,2156.0,539.0,2446.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,120000
8400,606.0,0,35,0,144,0,0,1484,0,2005,109.0,2004,2010,1473.0,5892.0,1473.0,2957.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,213000
3874,484.0,133,78,0,0,0,0,1226,0,1980,0.0,1980,2006,2452.0,4904.0,1226.0,2452.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,190000
10090,276.0,460,46,0,0,165,0,1651,0,1999,364.0,1963,2007,725.0,2175.0,543.75,2376.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,172000
8877,288.0,0,0,0,0,0,0,816,0,1958,0.0,1938,2009,408.0,2448.0,612.0,1632.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,100000
11058,814.0,0,24,0,0,0,0,1564,0,2007,212.0,2007,2008,0.0,6256.0,1564.0,3128.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,218836
10800,672.0,0,25,212,0,0,0,1912,0,2000,0.0,1905,2008,0.0,964.0,241.0,2394.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,163000
10936,534.0,100,18,0,0,0,0,1525,0,2006,0.0,2006,2007,1510.0,6040.0,1510.0,3035.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,206580
8461,390.0,0,24,0,0,0,0,1456,0,2006,0.0,2005,2006,0.0,2912.0,728.0,2184.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,163990
7518,390.0,0,72,45,0,0,0,1330,0,2004,0.0,1910,2006,0.0,792.0,198.0,1726.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,116500
4740,480.0,0,108,0,0,135,0,1179,0,1988,0.0,1988,2007,2332.0,4664.0,1166.0,2345.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,182000
6978,576.0,0,0,116,0,0,0,960,0,1980,0.0,1926,2007,0.0,2550.0,637.5,1810.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,103000
9240,297.0,156,0,0,0,0,0,988,0,1998,0.0,1959,2009,0.0,2964.0,741.0,1976.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,149500
2304,319.0,108,32,0,0,0,0,1055,0,1978,0.0,1978,2007,0.0,4244.0,1061.0,2116.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,142500
7223,352.0,0,0,64,0,0,0,1422,0,1950,0.0,1926,2007,645.0,3870.0,967.5,2712.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,136500
12680,528.0,0,48,0,0,141,0,1688,0,1988,102.0,1988,2008,837.5,6700.0,1675.0,3363.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,226500
10176,506.0,192,0,0,0,0,0,1341,0,1990,0.0,1990,2010,2600.0,5200.0,1300.0,2641.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,171500
10780,576.0,0,0,0,0,0,0,954,0,1976,0.0,1976,2006,911.0,2733.0,683.25,1865.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,132500
10646,546.0,0,0,0,0,0,0,1789,0,2001,513.0,2001,2008,0.0,2574.0,643.5,2647.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,223000
8400,462.0,0,36,0,0,0,0,1537,0,2005,237.0,1962,2008,0.0,3957.0,989.25,2856.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,174000
15428,270.0,0,0,0,0,195,0,884,0,1991,0.0,1951,2006,0.0,2652.0,663.0,1768.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,142000
11216,776.0,0,140,0,0,0,0,1489,0,2006,0.0,2006,2006,0.0,5956.0,1489.0,2978.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,232600
10140,484.0,265,0,0,0,0,648,1309,0,1999,99.0,1974,2006,0.0,3120.0,780.0,2349.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,181000
3964,576.0,728,20,0,0,0,0,2521,0,1973,0.0,1973,2006,0.0,3768.0,942.0,3463.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,151400
11428,866.0,0,44,0,0,0,0,1634,0,2006,248.0,2006,2007,0.0,6504.0,1626.0,3260.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,250000
10421,496.0,228,66,156,0,0,0,1714,0,1988,42.0,1988,2010,0.0,3920.0,980.0,2694.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,196500
13500,576.0,0,148,150,0,0,0,2454,0,1987,0.0,1879,2007,0.0,2457.0,614.25,3273.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,185000
9000,336.0,0,0,0,0,0,0,1216,0,1969,200.0,1969,2009,1216.0,3648.0,912.0,2432.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,113000
8089,567.0,140,0,0,0,0,0,1419,0,2007,0.0,2007,2007,1419.0,5676.0,1419.0,2838.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,392000
9400,0.0,0,0,0,0,0,0,980,0,1975,250.0,1975,2006,1890.0,3780.0,945.0,1925.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,127500
2117,440.0,0,32,0,0,0,0,1573,0,2000,216.0,2000,2007,0.0,3024.0,756.0,2329.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,177000
10625,744.0,193,127,0,0,0,0,2443,0,2004,353.0,2004,2007,1158.0,4632.0,1158.0,3601.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,265000
8413,1105.0,147,0,36,0,144,0,2362,0,1998,0.0,1998,2007,610.0,6100.0,1525.0,3582.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,312500
13500,880.0,105,502,0,0,0,0,2775,0,2000,0.0,1893,2008,0.0,3711.0,927.75,4012.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,325000
9950,721.0,224,114,0,0,0,0,2520,0,1995,290.0,1995,2007,0.0,4812.0,1203.0,3723.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,290000
15410,461.0,296,0,186,0,0,0,1494,0,2002,250.0,1974,2010,2416.0,3624.0,906.0,2702.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,169000
6000,205.0,0,0,129,0,0,0,616,0,1950,0.0,1921,2006,0.0,1848.0,462.0,1232.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,89000
8402,393.0,0,75,0,0,0,0,1465,0,1998,0.0,1998,2010,0.0,3156.0,789.0,2254.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,180400
10655,880.0,0,0,0,0,0,0,1629,0,2004,296.0,2003,2009,0.0,12824.0,3206.0,4835.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,284000
10150,275.0,0,0,0,0,0,0,912,0,1958,1.0,1958,2007,0.0,2736.0,684.0,1824.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,114500
10084,782.0,144,20,0,0,0,0,1552,0,2006,196.0,2005,2006,1552.0,6208.0,1552.0,3104.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,212900
16285,605.0,0,33,0,0,0,0,1430,0,2002,0.0,2001,2009,0.0,5652.0,1413.0,2843.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,187100
3230,440.0,0,32,0,0,0,0,1458,0,1999,1129.0,1999,2007,0.0,2916.0,729.0,2187.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,176000
8320,520.0,0,45,0,0,0,0,1582,0,2004,0.0,2004,2008,0.0,3080.0,770.0,2352.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,185900
6960,660.0,96,0,0,0,0,0,864,0,1970,0.0,1970,2009,0.0,2592.0,648.0,1728.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,120500
21930,372.0,100,40,0,0,0,0,1838,0,2005,0.0,2005,2006,732.0,2928.0,732.0,2570.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,192140
6600,264.0,0,0,0,0,0,0,816,0,2008,0.0,1982,2008,0.0,2448.0,612.0,1632.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,130500
8405,240.0,92,0,185,0,0,0,1529,0,1950,0.0,1945,2009,,,,1529.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,98000
11778,1348.0,0,0,70,0,255,0,2276,0,2008,554.0,2008,2008,4542.0,9084.0,2271.0,4547.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,475000
8967,338.0,0,0,0,0,0,0,1077,0,1950,0.0,1920,2007,0.0,1922.0,480.5,2038.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,67000
10562,789.0,178,120,0,0,0,0,2161,0,2007,300.0,2007,2007,0.0,7910.0,1977.5,3743.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,325624
12864,576.0,0,144,0,0,145,0,1409,0,2002,0.0,2002,2007,0.0,5636.0,1409.0,2818.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,245000
13695,576.0,0,102,0,0,0,0,1114,0,2004,0.0,2004,2008,0.0,3342.0,835.5,2228.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,159000
10289,515.0,0,0,0,0,0,0,1073,0,1965,168.0,1965,2007,0.0,3219.0,804.75,2146.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,156000
15431,672.0,0,72,0,0,170,0,2402,0,2008,200.0,2008,2009,6188.0,15470.0,3867.5,5496.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,555000
9069,920.0,288,0,0,0,0,0,1440,0,1993,0.0,1993,2006,1344.0,5376.0,1344.0,2784.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,224500
7875,393.0,0,75,0,0,0,0,1509,0,2003,0.0,2003,2006,0.0,3132.0,783.0,2292.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,180000
6600,264.0,0,0,0,0,0,0,845,0,2005,0.0,1982,2008,0.0,2535.0,633.75,1690.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,134500
13682,641.0,192,0,37,0,0,0,2945,0,2006,1031.0,2006,2006,2820.0,7050.0,1762.5,4355.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,438780
9150,296.0,64,110,0,0,0,0,1431,0,1962,305.0,1962,2008,2198.0,4396.0,1099.0,2530.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,165000
7150,288.0,0,0,0,0,0,0,892,0,1967,60.0,1967,2009,0.0,2676.0,669.0,1784.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,100000
17920,454.0,0,418,0,0,312,0,1779,0,1974,0.0,1955,2006,881.5,5289.0,1322.25,3542.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,170000
3684,660.0,143,20,0,0,0,0,1555,0,2007,130.0,2007,2009,0.0,5492.0,1373.0,2928.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,174000
7006,384.0,0,0,0,0,0,0,1236,0,1950,0.0,1925,2008,0.0,2304.0,576.0,2004.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,127000
8390,450.0,0,103,0,0,0,0,1651,0,1999,0.0,1999,2008,0.0,3324.0,831.0,2482.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,185900
5784,273.0,144,20,80,0,0,0,886,0,1996,0.0,1938,2009,0.0,380.0,95.0,1076.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,91300
9135,544.0,192,23,0,0,0,0,1700,0,2003,120.0,2003,2006,1682.0,6728.0,1682.0,3382.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,200000
10496,315.0,0,0,0,0,0,0,1846,0,1950,320.0,1949,2007,520.0,3120.0,780.0,2886.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,143000
8308,520.0,0,0,0,0,0,0,1088,0,1963,20.0,1963,2007,0.0,3264.0,816.0,2176.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,110000
9317,440.0,0,22,0,0,0,0,1314,0,2006,0.0,2006,2007,0.0,5256.0,1314.0,2628.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,176432
8814,508.0,264,98,0,0,0,0,1274,0,2007,80.0,2005,2007,0.0,5096.0,1274.0,2548.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,203000
9849,954.0,0,56,0,0,0,0,1689,0,2007,0.0,2007,2007,1689.0,6756.0,1689.0,3378.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,248328
14463,885.0,0,95,0,0,0,0,1641,0,2008,406.0,2008,2009,3282.0,8205.0,2051.25,3282.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,316500
5190,249.0,135,0,0,0,0,0,1079,0,1950,0.0,1948,2008,0.0,1710.0,427.5,1649.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,125600
9750,308.0,0,0,0,0,0,0,984,0,1959,164.0,1959,2008,0.0,2952.0,738.0,1968.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,110000
6000,308.0,0,0,168,0,0,0,960,0,1950,0.0,1920,2007,0.0,2880.0,720.0,1920.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,108500
8712,504.0,0,0,0,0,0,0,1044,0,1952,0.0,1952,2010,540.0,1620.0,405.0,1584.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,55993
