Order,PID,area,price,MS.SubClass,MS.Zoning,Lot.Frontage,Lot.Area,Street,Lot.Shape,Land.Contour,Utilities,Lot.Config,Land.Slope,Neighborhood,Condition.1,Condition.2,Bldg.Type,House.Style,Overall.Qual,Overall.Cond,Year.Built,Year.Remod.Add,Roof.Style,Roof.Matl,Exterior.1st,Exterior.2nd,Mas.Vnr.Type,Mas.Vnr.Area,Exter.Qual,Exter.Cond,Foundation,Bsmt.Qual,Bsmt.Cond,Bsmt.Exposure,BsmtFin.Type.1,BsmtFin.SF.1,BsmtFin.Type.2,BsmtFin.SF.2,Bsmt.Unf.SF,Total.Bsmt.SF,Heating,Heating.QC,Central.Air,Electrical,X1st.Flr.SF,X2nd.Flr.SF,Low.Qual.Fin.SF,Bsmt.Full.Bath,Bsmt.Half.Bath,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,Kitchen.Qual,TotRms.AbvGrd,Functional,Fireplaces,Fireplace.Qu,Garage.Type,Garage.Yr.Blt,Garage.Finish,Garage.Cars,Garage.Area,Garage.Qual,Garage.Cond,Paved.Drive,Wood.Deck.SF,Open.Porch.SF,Enclosed.Porch,X3Ssn.Porch,Screen.Porch,Pool.Area,Misc.Val,Mo.Sold,Yr.Sold,Sale.Type,Sale.Condition
1442,907194020,1792,231500,60,RL,80.0,12435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,Gd,TA,PConc,Gd,TA,No,GLQ,361.0,Unf,0.0,602.0,963.0,GasA,Ex,Y,SBrkr,963,829,0,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2001.0,RFn,2.0,564.0,TA,TA,Y,0,96,0,245,0,0,0,5,2008,WD ,Normal
1444,907196050,1786,223500,60,RL,68.0,11250,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,162.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,486.0,Unf,0.0,434.0,920.0,GasA,Ex,Y,SBrkr,920,866,0,1.0,0.0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,2001.0,RFn,2.0,608.0,TA,TA,Y,0,42,0,0,0,0,0,9,2008,WD ,Normal
1454,907250020,1795,230000,20,RL,75.0,9742,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,281.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1777.0,1777.0,GasA,Ex,Y,SBrkr,1795,0,0,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2.0,534.0,TA,TA,Y,171,159,0,0,0,0,0,9,2008,WD ,Normal
1458,907254020,1852,230000,60,RL,73.0,9066,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,320.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,668.0,Unf,0.0,336.0,1004.0,GasA,Ex,Y,SBrkr,1004,848,0,0.0,0.0,2,1,3,1,Gd,7,Typ,2,TA,Attchd,1999.0,Fin,3.0,660.0,TA,TA,Y,224,106,0,0,0,0,0,12,2008,WD ,Normal
1459,907254090,2031,222500,60,RL,75.0,11404,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,ALQ,252.0,Unf,0.0,901.0,1153.0,GasA,Ex,Y,SBrkr,1153,878,0,0.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1998.0,Fin,2.0,541.0,TA,TA,Y,192,84,0,0,0,0,0,7,2008,WD ,Normal
1465,907262060,2327,240000,60,RL,41.0,10905,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1129.0,1129.0,GasA,Ex,Y,SBrkr,1129,1198,0,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2003.0,RFn,2.0,596.0,TA,TA,Y,0,57,0,0,0,0,0,8,2008,WD ,Normal
1467,907265100,1764,207000,60,RL,96.0,11690,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,192.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,850.0,850.0,GasA,Ex,Y,SBrkr,886,878,0,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1999.0,Unf,2.0,560.0,TA,TA,Y,120,29,0,0,0,0,0,6,2008,WD ,Normal
1468,907285080,1908,210000,60,RL,70.0,8750,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,TA,No,GLQ,642.0,Unf,0.0,273.0,915.0,GasA,Ex,Y,SBrkr,933,975,0,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1994.0,Unf,2.0,493.0,TA,TA,Y,144,133,0,0,0,0,0,7,2008,WD ,Normal
1471,907295020,1493,208900,20,RL,75.0,13125,Pave,Reg,Lvl,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,215.0,TA,TA,PConc,Gd,TA,Gd,GLQ,994.0,Unf,0.0,484.0,1478.0,GasA,Ex,Y,SBrkr,1493,0,0,1.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1997.0,Fin,2.0,508.0,TA,TA,Y,140,39,0,0,0,0,0,4,2008,WD ,Normal
1481,907420080,1456,189000,60,RL,63.0,8199,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,WdShing,Wd Shng,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,648.0,Unf,0.0,80.0,728.0,GasA,Ex,Y,SBrkr,728,728,0,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2.0,410.0,TA,TA,Y,36,18,0,0,0,0,0,10,2008,WD ,Normal
1491,908103280,1127,135000,20,RL,65.0,6500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,6,1976,1976,Hip,CompShg,HdBoard,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,Ex,No,BLQ,1033.0,Unf,0.0,94.0,1127.0,GasA,TA,Y,SBrkr,1127,0,0,0.0,1.0,1,1,3,1,TA,6,Typ,1,Po,Detchd,1991.0,Unf,2.0,480.0,TA,TA,Y,0,0,138,0,0,0,0,5,2008,WD ,Normal
1494,908128110,1656,165400,60,RL,60.0,6931,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,746.0,746.0,GasA,Ex,Y,SBrkr,760,896,0,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003.0,Fin,2.0,397.0,TA,TA,Y,178,128,0,0,0,0,0,7,2008,WD ,Normal
1496,908152110,1398,160500,60,RL,72.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1976,2001,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,288.0,Unf,0.0,396.0,684.0,GasA,TA,Y,SBrkr,684,714,0,0.0,0.0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1976.0,Fin,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,0,2,2008,WD ,Normal
1499,908154235,5642,160000,60,RL,313.0,63887,Pave,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,5,2008,2008,Hip,ClyTile,Stucco,Stucco,Stone,796.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,5644.0,Unf,0.0,466.0,6110.0,GasA,Ex,Y,SBrkr,4692,950,0,2.0,0.0,2,1,3,1,Ex,12,Typ,3,Gd,Attchd,2008.0,Fin,2.0,1418.0,TA,TA,Y,214,292,0,0,0,480,0,1,2008,New,Partial
1518,909175050,2192,179500,75,RL,60.0,8400,Pave,Reg,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,2.5Fin,5,8,1939,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,LwQ,378.0,Unf,0.0,342.0,720.0,GasA,Ex,Y,SBrkr,1052,720,420,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,Detchd,1939.0,Unf,1.0,240.0,TA,TA,Y,262,24,0,0,0,0,0,7,2008,WD ,Normal
1519,909175100,1694,136500,50,RL,60.0,8400,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,423.0,Unf,0.0,758.0,1181.0,GasA,Fa,Y,SBrkr,1390,304,0,0.0,0.0,2,0,4,1,TA,7,Typ,1,Gd,Detchd,1925.0,Unf,2.0,576.0,TA,TA,Y,342,0,128,0,0,0,0,6,2008,WD ,Normal
1520,909177120,1424,168000,30,RL,60.0,7290,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,8,1921,1950,Gable,CompShg,WdShing,Wd Shng,BrkFace,174.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1228.0,1228.0,GasA,Ex,Y,SBrkr,1424,0,0,0.0,0.0,2,0,2,1,TA,7,Typ,1,Gd,Attchd,1921.0,Unf,1.0,312.0,TA,TA,Y,0,0,90,0,0,0,0,4,2008,WD ,Normal
1523,909250230,1920,161900,90,RL,64.0,7804,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,2.5Unf,6,7,1930,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,281.0,Rec,679.0,0.0,960.0,GasA,Ex,Y,SBrkr,960,960,0,2.0,0.0,2,2,4,2,TA,10,Typ,2,Gd,Detchd,1930.0,Unf,2.0,480.0,TA,TA,Y,248,0,121,0,0,0,0,7,2008,WD ,Abnorml
1524,909251080,1316,145000,70,RL,66.0,8969,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,6,1926,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,379.0,Unf,0.0,265.0,644.0,GasA,Ex,Y,SBrkr,672,644,0,1.0,0.0,1,0,2,1,TA,6,Typ,1,Gd,Detchd,2001.0,Unf,1.0,369.0,TA,TA,P,0,0,0,0,192,0,0,7,2008,WD ,Normal
1525,909251090,2555,191000,70,RL,79.0,11526,Pave,IR1,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2.5Fin,6,7,1922,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Ex,TA,No,Unf,0.0,Unf,0.0,588.0,588.0,GasA,Fa,Y,SBrkr,1423,748,384,0.0,0.0,2,0,3,1,TA,11,Min1,1,Gd,Detchd,1993.0,Fin,2.0,672.0,TA,TA,Y,431,0,0,0,0,0,0,9,2008,WD ,Normal
1529,909254050,1512,231000,70,RL,54.0,7609,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,8,9,1925,1997,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,Gd,PConc,Fa,TA,No,ALQ,406.0,Unf,0.0,392.0,798.0,GasA,Ex,Y,SBrkr,798,714,0,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,1.0,180.0,TA,TA,P,85,16,41,0,0,0,0,6,2008,WD ,Normal
1532,909275050,1502,149000,70,RL,60.0,7200,Pave,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,TA,Fa,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,776.0,776.0,GasA,TA,Y,SBrkr,851,651,0,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1931.0,RFn,1.0,270.0,TA,TA,P,0,0,112,0,0,0,0,2,2008,WD ,Normal
1533,909276170,1660,188700,70,RL,74.0,11988,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,7,1934,1995,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,326.0,Unf,0.0,389.0,715.0,GasA,Fa,Y,FuseA,849,811,0,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Detchd,1939.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,0,8,2008,WD ,Normal
1536,909281030,1091,104000,20,RL,79.0,7801,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Feedr,Norm,1Fam,1Story,6,5,1951,1951,Hip,CompShg,WdShing,Plywood,BrkFace,88.0,TA,Fa,PConc,TA,TA,No,Rec,500.0,Unf,0.0,591.0,1091.0,GasA,Fa,N,FuseA,1091,0,0,0.0,1.0,1,0,2,1,TA,5,Typ,1,TA,Attchd,1951.0,Fin,1.0,344.0,TA,TA,Y,66,105,0,0,221,0,0,5,2008,WD ,Normal
1537,909281110,1873,257076,70,RL,100.0,9670,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,6,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40.0,TA,TA,PConc,TA,Fa,No,LwQ,210.0,Unf,0.0,398.0,608.0,GasA,TA,Y,SBrkr,983,890,0,0.0,0.0,1,1,4,1,TA,9,Typ,2,Gd,Detchd,1935.0,Fin,2.0,786.0,Fa,TA,Y,0,0,207,0,0,0,0,6,2008,WD ,Alloca
1540,909425085,2161,263400,50,RL,70.0,12392,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,1950,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,GLQ,435.0,Unf,0.0,397.0,832.0,GasA,Ex,Y,SBrkr,1218,943,0,1.0,0.0,2,1,3,1,Gd,8,Typ,2,TA,Attchd,1994.0,Fin,2.0,506.0,TA,TA,Y,0,96,0,0,0,0,0,4,2008,WD ,Normal
1541,909428170,1898,236500,20,RL,56.0,26073,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,1116.0,Unf,0.0,782.0,1898.0,GasA,Ex,Y,FuseA,1898,0,0,0.0,0.0,2,1,3,1,TA,7,Typ,2,TA,Attchd,1956.0,Unf,2.0,484.0,TA,TA,Y,0,51,224,0,0,0,0,4,2008,WD ,Normal
1543,909451020,1032,116500,160,RM,24.0,1879,Pave,Reg,Lvl,AllPub,CulDSac,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,No,GLQ,366.0,Unf,0.0,150.0,516.0,GasA,TA,Y,SBrkr,516,516,0,0.0,0.0,1,0,2,1,TA,5,Typ,1,TA,Detchd,1980.0,Unf,2.0,462.0,TA,TA,Y,213,0,0,0,0,0,0,12,2008,WD ,Normal
1544,909451150,1556,151000,160,RM,24.0,1950,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,Gd,TA,No,LwQ,81.0,GLQ,612.0,23.0,716.0,GasA,TA,Y,SBrkr,716,840,0,1.0,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1980.0,Fin,2.0,452.0,TA,TA,Y,161,0,0,0,0,0,0,7,2008,COD,Normal
1549,910203020,778,120500,30,RM,71.0,6900,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,6,1940,1955,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,403.0,Rec,125.0,212.0,740.0,GasA,Ex,Y,SBrkr,778,0,0,0.0,0.0,1,0,2,1,TA,4,Typ,1,Gd,Detchd,1966.0,Fin,1.0,924.0,Ex,Ex,Y,0,25,0,0,0,0,0,2,2008,WD ,Normal
1551,910205010,1656,126000,80,RM,75.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Hip,CompShg,HdBoard,Plywood,None,0.0,Fa,TA,CBlock,Gd,TA,Mn,Rec,257.0,Unf,0.0,367.0,624.0,GasA,Ex,Y,SBrkr,1092,564,0,0.0,0.0,1,1,3,1,TA,7,Mod,1,Po,Attchd,1967.0,Unf,1.0,288.0,TA,TA,Y,0,180,0,0,100,0,0,7,2008,WD ,Normal
1560,911370410,1652,392500,120,RM,64.0,5587,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1480.0,Unf,0.0,120.0,1600.0,GasA,Ex,Y,SBrkr,1652,0,0,1.0,1.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2008.0,Fin,2.0,482.0,TA,TA,Y,162,53,0,153,0,0,0,11,2008,New,Partial
1561,911370490,1648,294464,120,RM,44.0,3843,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1476.0,Unf,0.0,120.0,1596.0,GasA,Ex,Y,SBrkr,1648,0,0,1.0,1.0,2,0,2,1,Ex,5,Typ,1,Gd,Attchd,2007.0,Fin,2.0,525.0,TA,TA,Y,162,53,0,153,0,0,0,8,2008,New,Partial
1562,911370520,1646,250000,120,RM,44.0,3811,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,7,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1474.0,Unf,0.0,120.0,1594.0,GasA,Ex,Y,SBrkr,1646,0,0,1.0,1.0,2,0,2,1,Ex,5,Typ,1,Gd,Attchd,2004.0,Fin,2.0,482.0,TA,TA,Y,128,53,0,0,155,0,0,7,2008,WD ,Normal
1563,911370540,1646,275000,120,RM,44.0,3842,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1373.0,Unf,0.0,221.0,1594.0,GasA,Ex,Y,SBrkr,1646,0,0,1.0,1.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2004.0,Fin,2.0,482.0,TA,TA,Y,128,53,0,0,155,0,0,1,2008,WD ,Normal
1567,914475020,1118,171000,80,RL,76.0,9880,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,522.0,Unf,0.0,574.0,1096.0,GasA,TA,Y,SBrkr,1118,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1977.0,Fin,1.0,358.0,TA,TA,Y,203,0,0,0,0,576,0,7,2008,WD ,Normal
1568,914476010,1279,171500,20,RL,75.0,10125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,641.0,LwQ,279.0,276.0,1196.0,GasA,TA,Y,SBrkr,1279,0,0,0.0,1.0,2,0,3,1,TA,6,Typ,2,Fa,Detchd,1980.0,Unf,2.0,473.0,TA,TA,Y,238,83,0,0,0,0,0,2,2008,WD ,Normal
1570,914476450,1689,228500,20,RL,74.0,9990,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,1383.0,Unf,0.0,297.0,1680.0,GasA,Gd,Y,SBrkr,1689,0,0,1.0,0.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1991.0,Unf,2.0,432.0,TA,TA,Y,428,120,0,0,0,0,0,7,2008,WD ,Normal
1572,916226030,1501,241500,120,RL,42.0,4084,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,7,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,893.0,Unf,0.0,384.0,1277.0,GasA,Gd,Y,SBrkr,1501,0,0,1.0,0.0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,1986.0,Fin,2.0,512.0,TA,TA,Y,240,0,0,0,0,0,0,7,2008,WD ,Normal
1575,916382120,1646,293077,20,RL,71.0,9520,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,338.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1513.0,Unf,0.0,125.0,1638.0,GasA,Ex,Y,SBrkr,1646,0,0,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2008.0,RFn,3.0,800.0,TA,TA,Y,192,44,0,0,0,0,0,4,2008,New,Partial
1576,916384100,1780,264966,60,RL,107.0,12852,Pave,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,770.0,Unf,0.0,150.0,920.0,GasA,Ex,Y,SBrkr,920,860,0,1.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2007.0,Fin,2.0,612.0,TA,TA,Y,0,192,0,0,0,0,0,1,2008,New,Partial
1580,916402015,1495,150000,20,RL,75.0,12890,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,128.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1495.0,1495.0,GasA,Ex,Y,SBrkr,1495,0,0,0.0,0.0,2,0,3,1,TA,8,Typ,1,TA,Attchd,1989.0,Unf,2.0,438.0,TA,TA,Y,252,0,192,0,0,0,0,7,2008,WD ,Normal
1581,916402115,1651,184000,20,RL,47.0,12416,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,CompShg,VinylSd,Plywood,Stone,132.0,TA,TA,CBlock,Gd,Fa,No,ALQ,1398.0,LwQ,208.0,0.0,1606.0,GasA,TA,Y,SBrkr,1651,0,0,1.0,0.0,2,0,3,1,TA,7,Min2,1,TA,Attchd,1986.0,Fin,2.0,616.0,TA,TA,Y,192,0,0,0,0,0,0,11,2008,WD ,Normal
1582,916402215,1256,180000,20,RL,93.0,18265,Pave,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,CompShg,Plywood,HdBoard,BrkFace,228.0,Gd,Gd,CBlock,Gd,Gd,Av,GLQ,920.0,Rec,60.0,276.0,1256.0,GasA,Ex,Y,SBrkr,1256,0,0,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Fa,Attchd,1986.0,Unf,2.0,578.0,TA,TA,Y,282,0,0,0,0,0,0,3,2008,WD ,Normal
1583,916403230,1509,175000,80,RL,85.0,10200,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,BrkFace,219.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,783.0,Unf,0.0,678.0,1461.0,GasA,Ex,Y,SBrkr,1509,0,0,1.0,0.0,2,0,3,1,Gd,5,Typ,1,Fa,Attchd,1988.0,RFn,2.0,600.0,TA,TA,Y,224,0,0,0,0,0,0,8,2008,WD ,Abnorml
1584,916455120,1440,232500,20,RL,82.0,11202,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,206.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1029.0,Unf,0.0,403.0,1432.0,GasA,Ex,Y,SBrkr,1440,0,0,1.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2003.0,Fin,2.0,467.0,TA,TA,Y,185,95,0,0,0,0,0,6,2008,WD ,Normal
1586,916477020,2262,305000,60,RL,85.0,12244,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,Stone,226.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,871.0,Unf,0.0,611.0,1482.0,GasA,Ex,Y,SBrkr,1482,780,0,1.0,0.0,2,1,4,1,Gd,10,Typ,2,Gd,Attchd,2003.0,Fin,3.0,749.0,TA,TA,Y,168,0,0,0,0,0,0,8,2008,WD ,Normal
1587,921126030,1728,298751,20,RL,79.0,11449,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1011.0,Unf,0.0,873.0,1884.0,GasA,Ex,Y,SBrkr,1728,0,0,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,Fin,2.0,520.0,TA,TA,Y,0,276,0,0,0,0,0,1,2008,WD ,Normal
1588,921201060,1964,370000,20,RL,85.0,11447,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,674.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1571.0,Unf,0.0,393.0,1964.0,GasA,Ex,Y,SBrkr,1964,0,0,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,3.0,892.0,TA,TA,Y,0,265,0,0,0,0,0,6,2008,WD ,Normal
