,id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,total_sqft,total_bath,total_porch_sf,total_home_quality,sqft_to_lot_ratio,sqft_to_quality_ratio,bed_to_bath_ratio,bsmt_to_totalsqft_ratio,porch_to_totalsqft_ratio,diff_grnd_livarea_totalsqft,size_relative_to_the_neighbors,lot_frontage_relative_to_the_neighbors,lot_area_relative_to_the_neighbors,remodeled_relative_to_the_neighbors,built_relative_to_the_neighbors,houses_in_neighborhood_with_basement,houses_in_neighborhood_with_garage,houses_in_neighborhood_with_fireplace,houses_in_neighborhood_with_pool,sqft_to_rooms_ratio,lot_frontage_to_lot_area_ratio
1116,1764,20,RL,68.87899941826643,11400,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,705.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1282.0,Unf,0.0,1351.0,2633.0,GasA,Ex,Y,SBrkr,2633,0,0,2633,1.0,0.0,2,1,2,1,Ex,8,Typ,2,Gd,Attchd,2001.0,RFn,3.0,TA,TA,Y,314,140,0,0,0,0,Gd,MnPrv,Shed,0,3,2007,WD ,466500,2633,2.5,140,15,0.23096491228070176,175.53333333333333,0.8,1.0,0.053171287504747436,0,48,83.44891652123329,12406.125,1996.0,1995.0,48,48,48,48,329.125,0.006042017492830389
1117,634,20,RL,66.0,9240,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1959,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,708.0,Unf,0.0,280.0,988.0,GasA,TA,Y,SBrkr,988,0,0,988,1.0,0.0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,1959.0,Unf,1.0,TA,TA,Y,156,0,0,0,0,0,Gd,MnPrv,Shed,0,6,2009,WD ,149500,988,2.0,0,14,0.10692640692640693,70.57142857142857,1.5,1.0,0.0,0,313,74.22425550184273,10014.741214057509,1963.0,1960.0,313,313,313,313,164.66666666666666,0.007142857142857143
1118,1683,120,RL,24.0,2304,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,7,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,GLQ,632.0,Unf,6.0,423.0,1061.0,GasA,TA,Y,SBrkr,1055,0,0,1055,0.0,0.0,2,0,2,1,TA,4,Typ,0,Gd,Attchd,1978.0,Unf,1.0,TA,TA,Y,108,32,0,0,0,0,Gd,MnPrv,Shed,0,4,2007,WD ,142500,1055,2.0,32,14,0.4578993055555556,75.35714285714286,1.0,1.0056872037914693,0.03033175355450237,0,17,30.051705848133317,2678.6470588235293,1976.0,1976.0,17,17,17,17,263.75,0.010416666666666666
1119,2199,30,RL,54.0,7223,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,5,1926,1950,Hip,CompShg,Stucco,Plywood,None,0.0,TA,TA,PConc,TA,TA,Mn,BLQ,319.0,Unf,0.0,971.0,1290.0,GasA,TA,Y,SBrkr,1422,0,0,1422,0.0,0.0,1,0,3,1,TA,6,Typ,0,Gd,Detchd,1973.0,Unf,1.0,TA,TA,Y,0,0,64,0,0,0,Gd,MnPrv,Shed,0,4,2007,WD ,136500,1422,1.0,64,10,0.19687110618856432,142.2,3.0,0.9071729957805907,0.0450070323488045,0,71,69.18399986890513,11667.732394366198,1991.0,1940.0,71,71,71,71,237.0,0.007476117956527759
1120,2789,160,RH,68.87899941826643,3612,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Twnhs,2Story,6,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,338.0,Unf,0.0,292.0,630.0,GasA,Ex,Y,SBrkr,630,690,0,1320,0.0,0.0,2,1,3,1,TA,5,Typ,0,Gd,Detchd,1993.0,Unf,2.0,TA,TA,Y,0,48,0,0,0,0,Gd,MnPrv,Shed,0,6,2006,WD ,137000,1320,2.5,48,11,0.3654485049833887,120.0,1.2,0.4772727272727273,0.03636363636363636,0,313,74.22425550184273,10014.741214057509,1963.0,1960.0,313,313,313,313,264.0,0.01906949042587664
1121,1018,20,RL,63.0,12680,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1988,1988,Gable,CompShg,Plywood,Wd Sdng,BrkFace,102.0,Gd,TA,CBlock,Gd,Gd,Mn,GLQ,983.0,Unf,0.0,692.0,1675.0,GasA,Ex,Y,SBrkr,1688,0,0,1688,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Ex,Attchd,1988.0,RFn,2.0,TA,TA,Y,0,48,0,0,141,0,Gd,MnPrv,Shed,0,6,2008,WD ,226500,1688,2.0,189,13,0.1331230283911672,129.84615384615384,1.0,0.9922985781990521,0.11196682464454977,0,87,76.93667796700832,11752.988505747126,1978.0,1976.0,87,87,87,87,281.3333333333333,0.0049684542586750785
1122,14,20,RL,85.0,10176,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,637.0,Unf,0.0,663.0,1300.0,GasA,Gd,Y,SBrkr,1341,0,0,1341,1.0,0.0,1,1,2,1,Gd,5,Typ,1,Po,Attchd,1990.0,Unf,2.0,TA,TA,Y,192,0,0,0,0,0,Gd,MnPrv,Shed,0,2,2010,WD ,171500,1341,1.5,0,12,0.1317806603773585,111.75,1.3333333333333333,0.9694258016405667,0.0,0,116,70.99484463701828,11143.068965517241,2000.0,2000.0,116,116,116,116,268.2,0.008352987421383648
1123,2782,80,RL,55.0,10780,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,483.0,Unf,0.0,428.0,911.0,GasA,Gd,Y,SBrkr,954,0,0,954,0.0,0.0,1,0,3,1,TA,6,Typ,0,Gd,Detchd,1976.0,Unf,2.0,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,7,2006,WD ,132500,954,1.0,0,10,0.08849721706864563,95.4,3.0,0.9549266247379455,0.0,0,180,70.48252213819401,10227.283333333333,2002.0,2001.0,180,180,180,180,159.0,0.00510204081632653
1124,2626,90,RL,68.87899941826643,8544,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,TA,TA,Slab,TA,TA,No,GLQ,0.0,Unf,0.0,0.0,0.0,Wall,Fa,N,FuseA,1040,0,0,1040,0.0,0.0,2,0,2,2,TA,6,Typ,0,Gd,Detchd,1949.0,Unf,2.0,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,5,2006,WD ,87500,1040,2.0,0,7,0.12172284644194757,148.57142857142858,1.0,0.0,0.0,0,313,74.22425550184273,10014.741214057509,1963.0,1960.0,313,313,313,313,173.33333333333334,0.008061680643523693
1125,1175,60,FV,79.0,10646,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,TA,TA,PConc,TA,TA,No,GLQ,681.0,Unf,0.0,177.0,858.0,GasA,Ex,Y,SBrkr,872,917,0,1789,1.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2001.0,Fin,2.0,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,6,2008,WD ,223000,1789,2.5,0,12,0.1680443359008078,149.08333333333334,1.2,0.4795975405254332,0.0,0,130,64.47251532644202,7510.723076923077,2006.0,2006.0,130,130,130,130,255.57142857142858,0.0074206274657148226
1126,1232,20,RL,80.0,8400,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,9,1962,2005,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,237.0,Gd,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1319.0,1319.0,GasA,TA,Y,SBrkr,1537,0,0,1537,1.0,0.0,1,1,3,1,Gd,7,Typ,1,Gd,Attchd,1962.0,RFn,2.0,TA,TA,Y,0,36,0,0,0,0,Gd,GdPrv,Shed,0,7,2008,COD,174000,1537,1.5,36,15,0.1829761904761905,102.46666666666667,2.0,0.8581652569941445,0.02342225113858165,0,313,74.22425550184273,10014.741214057509,1963.0,1960.0,313,313,313,313,219.57142857142858,0.009523809523809525
1127,2590,20,RL,85.0,15428,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1951,1991,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,741.0,Unf,0.0,143.0,884.0,GasA,Ex,Y,SBrkr,884,0,0,884,1.0,0.0,1,0,2,1,TA,4,Typ,0,Gd,Attchd,1951.0,Fin,1.0,TA,TA,Y,0,0,0,0,195,0,Gd,MnPrv,Shed,0,6,2006,WD ,142000,884,1.0,195,11,0.05729841845994296,80.36363636363636,2.0,1.0,0.22058823529411764,0,313,74.22425550184273,10014.741214057509,1963.0,1960.0,313,313,313,313,221.0,0.005509463313456054
1128,2463,20,FV,81.0,11216,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1489.0,1489.0,GasA,Ex,Y,SBrkr,1489,0,0,1489,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,2.0,TA,TA,Y,0,140,0,0,0,0,Gd,MnPrv,Shed,0,6,2006,New,232600,1489,2.0,140,13,0.1327567760342368,114.53846153846153,1.5,1.0,0.09402283411685695,0,130,64.47251532644202,7510.723076923077,2006.0,2006.0,130,130,130,130,212.71428571428572,0.007221825962910129
1129,2358,20,RL,78.0,10140,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,ALQ,663.0,LwQ,377.0,0.0,1040.0,GasA,Fa,Y,SBrkr,1309,0,0,1309,1.0,0.0,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,1974.0,RFn,2.0,TA,TA,Y,265,0,0,0,0,648,Fa,GdPrv,Shed,0,1,2006,WD ,181000,1309,1.5,0,12,0.12909270216962523,109.08333333333333,2.0,0.7944996180290298,0.0,0,87,76.93667796700832,11752.988505747126,1978.0,1976.0,87,87,87,87,261.8,0.007692307692307693
1130,2911,160,RM,42.0,3964,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,6,4,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,837.0,Unf,0.0,105.0,942.0,GasA,Gd,Y,SBrkr,1291,1230,0,2521,1.0,0.0,2,1,5,1,TA,10,Maj1,1,Gd,Attchd,1973.0,Fin,2.0,TA,TA,Y,728,20,0,0,0,0,Gd,GdPrv,Shed,0,6,2006,WD ,151400,2521,2.5,20,10,0.6359737638748738,252.1,2.0,0.37366124553748514,0.007933359777865925,0,24,32.068208260616636,2264.2083333333335,1972.5,1972.0,24,24,24,24,252.1,0.010595358224016145
1131,1699,20,RL,98.0,11428,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,248.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1626.0,1626.0,GasA,Ex,Y,SBrkr,1634,0,0,1634,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3.0,TA,TA,Y,0,44,0,0,0,0,Gd,MnPrv,Shed,0,5,2007,WD ,250000,1634,2.0,44,13,0.14298214910745538,125.6923076923077,1.5,0.9951040391676866,0.02692778457772338,0,122,85.8658770348754,11345.11475409836,2006.0,2005.0,122,122,122,122,233.42857142857142,0.008575428771438572
1132,115,60,RL,80.0,10421,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,42.0,TA,TA,CBlock,Gd,TA,No,GLQ,394.0,Unf,0.0,586.0,980.0,GasA,TA,Y,SBrkr,980,734,0,1714,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1988.0,Unf,2.0,TA,TA,Y,228,66,156,0,0,0,Gd,MnPrv,Shed,500,3,2010,WD ,196500,1714,2.5,222,12,0.16447557815948566,142.83333333333334,1.2,0.5717619603267211,0.1295215869311552,0,87,76.93667796700832,11752.988505747126,1978.0,1976.0,87,87,87,87,244.85714285714286,0.007676806448517416
1133,1998,75,RM,75.0,13500,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,8,1879,1987,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,819.0,819.0,GasA,TA,Y,FuseA,1312,1142,0,2454,0.0,0.0,2,0,3,1,TA,8,Typ,1,Gd,Attchd,1950.0,Unf,2.0,TA,TA,N,0,148,150,0,0,0,Gd,MnPrv,Shed,0,2,2007,WD ,185000,2454,2.0,298,15,0.1817777777777778,163.6,1.5,0.33374083129584353,0.12143439282803586,0,163,63.0262208374822,8439.61963190184,1965.0,1920.0,163,163,163,163,306.75,0.005555555555555556
1134,589,20,RL,75.0,9000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,TA,TA,CBlock,TA,TA,Av,BLQ,955.0,Unf,0.0,261.0,1216.0,GasA,TA,Y,SBrkr,1216,0,0,1216,1.0,0.0,1,0,3,1,TA,5,Typ,0,Gd,Attchd,1969.0,Unf,1.0,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,8,2009,WD ,113000,1216,1.0,0,11,0.1351111111111111,110.54545454545455,3.0,1.0,0.0,0,87,76.93667796700832,11752.988505747126,1978.0,1976.0,87,87,87,87,243.2,0.008333333333333333
1135,1641,20,RL,60.0,8089,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,6,2007,2007,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,945.0,Unf,0.0,474.0,1419.0,GasA,Ex,Y,SBrkr,1419,0,0,1419,1.0,0.0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,2.0,TA,TA,Y,140,0,0,0,0,0,Gd,MnPrv,Shed,0,10,2007,New,392000,1419,2.0,0,14,0.1754234145135369,101.35714285714286,1.0,1.0,0.0,0,38,60.987263096659625,11892.947368421053,2003.5,2003.5,38,38,38,38,202.71428571428572,0.007417480529113611
1136,2821,90,RL,35.0,9400,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,WdShing,Plywood,BrkFace,250.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,945.0,Unf,0.0,0.0,945.0,GasA,TA,Y,SBrkr,980,0,0,980,0.0,2.0,2,0,4,0,TA,4,Typ,0,Gd,Attchd,1978.6775193798446,Unf,0.0,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,10,2006,WD ,127500,980,2.0,0,11,0.10425531914893617,89.0909090909091,2.0,0.9642857142857143,0.0,0,141,64.94543256635268,9880.340425531915,1960.0,1954.0,141,141,141,141,245.0,0.003723404255319149
1137,1846,160,FV,24.0,2117,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,417.0,Unf,0.0,339.0,756.0,GasA,Ex,Y,SBrkr,769,804,0,1573,0.0,0.0,2,1,3,1,Gd,4,Typ,0,Gd,Detchd,2000.0,Unf,2.0,TA,TA,Y,0,32,0,0,0,0,Gd,MnPrv,Shed,0,9,2007,WD ,177000,1573,2.5,32,11,0.7430325932923949,143.0,1.2,0.480610298792117,0.020343293070565798,0,130,64.47251532644202,7510.723076923077,2006.0,2006.0,130,130,130,130,393.25,0.011336797354747285
1138,1805,60,FV,85.0,10625,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,353.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1158.0,1158.0,GasA,Ex,Y,SBrkr,1158,1285,0,2443,0.0,0.0,2,1,4,1,Gd,9,Min2,1,Gd,BuiltIn,2004.0,RFn,3.0,TA,TA,Y,193,127,0,0,0,0,Gd,MnPrv,Shed,0,6,2007,WD ,265000,2443,2.5,127,11,0.22992941176470588,222.0909090909091,1.6,0.474007367990176,0.051985264019647974,0,130,64.47251532644202,7510.723076923077,2006.0,2006.0,130,130,130,130,271.44444444444446,0.008
1139,1853,60,FV,106.0,8413,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Ex,TA,Mn,GLQ,901.0,Unf,0.0,319.0,1220.0,GasA,Ex,Y,SBrkr,1220,1142,0,2362,1.0,0.0,2,1,3,1,Gd,8,Typ,2,TA,Attchd,1998.0,RFn,2.0,Gd,TA,Y,147,0,36,0,144,0,Gd,MnPrv,Shed,0,6,2007,WD ,312500,2362,2.5,180,13,0.28075597289908477,181.69230769230768,1.2,0.5165114309906859,0.07620660457239628,0,130,64.47251532644202,7510.723076923077,2006.0,2006.0,130,130,130,130,295.25,0.012599548318079164
1140,1321,75,RM,75.0,13500,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,PosA,1Fam,2.5Unf,10,9,1893,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Ex,Ex,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1237.0,1237.0,GasA,Gd,Y,SBrkr,1521,1254,0,2775,0.0,0.0,3,1,3,1,Gd,9,Typ,1,Gd,Detchd,1988.0,Unf,2.0,Gd,TA,Y,105,502,0,0,0,0,Gd,MnPrv,Shed,0,7,2008,WD ,325000,2775,3.5,502,19,0.20555555555555555,146.05263157894737,0.8571428571428571,0.44576576576576576,0.1809009009009009,0,163,63.0262208374822,8439.61963190184,1965.0,1920.0,163,163,163,163,308.3333333333333,0.005555555555555556
1141,564,20,RL,68.87899941826643,15676,Pave,Grvl,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,8,1980,1980,Gable,CompShg,VinylSd,VinylSd,BrkFace,115.0,Gd,Gd,CBlock,Gd,Gd,Gd,ALQ,1733.0,Rec,92.0,189.0,2014.0,GasA,Gd,Y,SBrkr,2014,0,0,2014,1.0,0.0,2,0,2,1,Gd,6,Maj1,2,Gd,Attchd,1980.0,RFn,3.0,TA,TA,Y,462,0,0,255,0,0,Gd,MnPrv,Shed,0,4,2009,WD ,275000,2014,2.0,255,16,0.1284766522071957,125.875,1.0,1.0,0.1266137040714995,0,17,68.08917633370974,16171.35294117647,1990.0,1981.0,17,17,17,17,335.6666666666667,0.004393914226732995
1142,1771,60,RL,82.0,9950,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,Gd,TA,PConc,Gd,TA,No,GLQ,565.0,Unf,0.0,638.0,1203.0,GasA,Ex,Y,SBrkr,1214,1306,0,2520,0.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1995.0,RFn,3.0,TA,TA,Y,224,114,0,0,0,0,Gd,MnPrv,Shed,0,6,2007,WD ,290000,2520,2.5,114,12,0.25326633165829143,210.0,1.6,0.4773809523809524,0.04523809523809524,0,48,83.44891652123329,12406.125,1996.0,1995.0,48,48,48,48,280.0,0.008241206030150754
1143,90,20,RL,39.0,15410,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,6,6,1974,2002,Hip,CompShg,Plywood,Plywood,BrkCmn,250.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,126.0,GLQ,859.0,223.0,1208.0,GasA,Ex,Y,SBrkr,1494,0,0,1494,1.0,0.0,2,0,3,1,TA,7,Typ,2,Fa,Attchd,1974.0,Fin,2.0,TA,TA,Y,296,0,186,0,0,0,Gd,GdPrv,Shed,0,4,2010,WD ,169000,1494,2.0,186,12,0.09695003244646333,124.5,1.5,0.8085676037483266,0.12449799196787148,0,111,71.37081060117707,10405.288288288288,1970.0,1965.0,111,111,111,111,213.42857142857142,0.0025308241401687218
1144,2684,30,RM,50.0,6000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,616.0,Unf,0.0,0.0,616.0,GasA,Gd,Y,SBrkr,616,0,0,616,0.0,0.0,1,0,2,1,TA,4,Typ,0,Gd,Detchd,1921.0,Unf,1.0,TA,TA,Y,0,0,129,0,0,0,Gd,MnPrv,Shed,0,6,2006,WD ,89000,616,1.0,129,12,0.10266666666666667,51.333333333333336,2.0,1.0,0.20941558441558442,0,76,57.34571048038946,7017.394736842105,1950.0,1932.5,76,76,76,76,154.0,0.008333333333333333
1145,13,60,RL,63.0,8402,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,789.0,789.0,GasA,Gd,Y,SBrkr,789,676,0,1465,0.0,0.0,2,1,3,1,TA,7,Typ,1,Gd,Attchd,1998.0,Fin,2.0,TA,TA,Y,0,75,0,0,0,0,Gd,MnPrv,Shed,0,5,2010,WD ,180400,1465,2.5,75,11,0.17436324684598906,133.1818181818182,1.2,0.5385665529010238,0.051194539249146756,0,116,70.99484463701828,11143.068965517241,2000.0,2000.0,116,116,116,116,209.28571428571428,0.007498214710783147
1146,445,20,RL,85.0,10655,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,296.0,Gd,TA,PConc,Gd,TA,No,GLQ,1124.0,Unf,479.0,1603.0,3206.0,GasA,Ex,Y,SBrkr,1629,0,0,1629,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2003.0,RFn,3.0,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,10,2009,WD ,284000,1629,2.0,0,13,0.15288596902862506,125.3076923076923,1.5,1.9680785758133825,0.0,0,122,85.8658770348754,11345.11475409836,2006.0,2005.0,122,122,122,122,232.71428571428572,0.007977475363679024
1147,1914,20,RL,70.0,10150,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,CBlock,TA,TA,No,Rec,456.0,Unf,0.0,456.0,912.0,GasA,Ex,Y,FuseA,912,0,0,912,0.0,0.0,1,0,2,1,TA,5,Typ,0,Gd,Attchd,1958.0,RFn,1.0,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,7,2007,COD,114500,912,1.0,0,10,0.08985221674876848,91.2,2.0,1.0,0.0,0,313,74.22425550184273,10014.741214057509,1963.0,1960.0,313,313,313,313,182.4,0.006896551724137931
1148,2811,20,RL,84.0,10084,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0.0,1528.0,1552.0,GasA,Ex,Y,SBrkr,1552,0,0,1552,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Gd,Attchd,2005.0,RFn,3.0,TA,TA,Y,144,20,0,0,0,0,Gd,MnPrv,Shed,0,7,2006,New,212900,1552,2.0,20,12,0.15390717969059897,129.33333333333334,1.5,1.0,0.01288659793814433,0,180,70.48252213819401,10227.283333333333,2002.0,2001.0,180,180,180,180,221.71428571428572,0.008330027766759222
1149,850,20,RL,67.0,16285,Pave,Grvl,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1413.0,1413.0,GasA,Ex,Y,SBrkr,1430,0,0,1430,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,2001.0,RFn,2.0,TA,TA,Y,0,33,0,0,0,0,Gd,MnPrv,Shed,0,6,2009,WD ,187100,1430,2.0,33,12,0.08781086889775867,119.16666666666667,1.5,0.9881118881118881,0.023076923076923078,0,180,70.48252213819401,10227.283333333333,2002.0,2001.0,180,180,180,180,238.33333333333334,0.004114215535769112
